0,-0.96413,-0.96416,-0.1,0.2,-0.001,0.01,-50
0.1,-0.019189,-0.17509,-0.1,0.2,-0.011,0,-50
0.2,0.15635,-0.021802,-0.1,0.2,-0.001,0.01,-50
0.3,0.091619,-0.018325,-0.1,0.2,0.009,0.02,-50
0.4,0.050623,0.002764,-0.1,0.2,0.000287,0.03,-50
0.5,0.04591,0.031194,-0.1,0.2,-0.005524,0.04,-50
0.6,0.023272,0.047277,-0.1,0.2,-0.007478,0.05,-50
0.7,-0.001226,0.060537,-0.1,0.2,-0.011088,0.058842,-50
0.8,-0.013104,0.078681,-0.1,0.2,-0.014648,0.06681,-50
0.9,-0.025568,0.094427,-0.1,0.2,-0.016764,0.074237,-50
1,-0.036371,0.10827,-0.1,0.2,-0.018817,0.080696,-50
1.1,-0.041973,0.12189,-0.1,0.2,-0.020587,0.086321,-50
1.2,-0.048654,0.13428,-0.1,0.2,-0.021756,0.091248,-50
1.3,-0.052508,0.14501,-0.1,0.2,-0.022971,0.095463,-50
1.4,-0.056,0.15437,-0.1,0.2,-0.02385,0.099018,-50
1.5,-0.058388,0.16228,-0.1,0.2,-0.024657,0.102,-50
1.6,-0.05918,0.17066,-0.1,0.2,-0.025324,0.10448,-50
1.7,-0.06106,0.17516,-0.1,0.2,-0.025815,0.10658,-50
1.8,-0.062852,0.17894,-0.1,0.2,-0.026402,0.10816,-50
1.9,-0.063741,0.18279,-0.1,0.2,-0.026962,0.10949,-50
2,-0.06505,0.18587,-0.1,0.2,-0.027418,0.11064,-50
2.1,-0.066281,0.18862,-0.1,0.2,-0.027905,0.11158,-50
2.2,-0.067526,0.19081,-0.1,0.2,-0.028371,0.11235,-50
2.3,-0.068752,0.19164,-0.1,0.2,-0.028827,0.11298,-50
2.4,-0.070076,0.19335,-0.1,0.2,-0.029268,0.11346,-50
2.5,-0.072615,0.194,-0.1,0.2,-0.029706,0.11392,-50
2.6,-0.073959,0.19529,-0.1,0.2,-0.030247,0.11427,-50
2.7,-0.076244,0.19559,-0.1,0.2,-0.030648,0.1146,-50
2.8,-0.077573,0.19606,-0.1,0.2,-0.031126,0.11484,-50
2.9,-0.079673,0.19576,-0.1,0.2,-0.031489,0.11508,-50
3,-0.08253,0.19629,-0.1,0.2,-0.031913,0.11527,-50
3.1,-0.082906,0.19664,-0.1,0.2,-0.032388,0.11549,-50
3.2,-0.084772,0.19665,-0.1,0.2,-0.032598,0.11568,-50
3.3,-0.087267,0.19703,-0.1,0.2,-0.032946,0.11585,-50
3.4,-0.089006,0.19787,-0.1,0.2,-0.033336,0.11603,-50
3.5,-0.089158,0.19628,-0.1,0.2,-0.033628,0.1162,-50
3.6,-0.091331,0.1986,-0.1,0.2,-0.033753,0.11627,-50
3.7,-0.093118,0.19762,-0.1,0.2,-0.034067,0.11651,-50
3.8,-0.093856,0.19687,-0.1,0.2,-0.034324,0.11656,-50
3.9,-0.095448,0.19719,-0.1,0.2,-0.034463,0.11665,-50
4,-0.096425,0.19797,-0.1,0.2,-0.034676,0.11682,-50
4.1,-0.097734,0.19823,-0.1,0.2,-0.034814,0.11698,-50
4.2,-0.099448,0.19794,-0.1,0.2,-0.034974,0.11709,-50
4.3,-0.10088,0.19825,-0.1,0.2,-0.035159,0.11717,-50
4.4,-0.10051,0.19801,-0.1,0.2,-0.035301,0.11728,-50
4.5,-0.10115,0.19908,-0.1,0.2,-0.035257,0.11736,-50
4.6,-0.10052,0.19845,-0.1,0.2,-0.035313,0.11749,-50
4.7,-0.10146,0.19814,-0.1,0.2,-0.035242,0.11752,-50
4.8,-0.1012,0.19915,-0.1,0.2,-0.035326,0.11759,-50
4.9,-0.10172,0.19916,-0.1,0.2,-0.035286,0.11771,-50
5,-0.10177,0.19892,-0.1,0.2,-0.035324,0.11775,-50
5.1,-0.10097,0.19895,-0.1,0.2,-0.035311,0.11779,-50
5.2,-0.10157,0.19913,-0.1,0.2,-0.035218,0.11784,-50
5.3,-0.10192,0.19874,-0.1,0.2,-0.035265,0.1179,-50
5.4,-0.1018,0.19904,-0.1,0.2,-0.035282,0.11793,-50
5.5,-0.10123,0.19899,-0.1,0.2,-0.035251,0.118,-50
5.6,-0.10086,0.20042,-0.1,0.2,-0.035179,0.11805,-50
5.7,-0.10103,0.19946,-0.1,0.2,-0.035132,0.11813,-50
5.8,-0.10177,0.2002,-0.1,0.2,-0.03514,0.11809,-50
