0,-0.96566,-0.96515,-0.1,0.2,0.01,0.01,-50
0.1,-0.021978,-0.17847,-0.1,0.2,0,0.02,-50
0.2,0.1826,-0.01601,-0.1,0.2,-0.01,0.03,-50
0.3,0.14716,0.022418,-0.1,0.2,-0.02,0.04,-50
0.4,0.066901,0.035995,-0.1,0.2,-0.03,0.05,-50
0.5,-0.008059,0.048303,-0.1,0.2,-0.04,0.06,-50
0.6,-0.071863,0.058222,-0.1,0.2,-0.041025,0.07,-50
0.7,-0.12689,0.069309,-0.1,0.2,-0.033733,0.08,-50
0.8,-0.15154,0.087077,-0.1,0.2,-0.032678,0.09,-50
0.9,-0.13958,0.11337,-0.1,0.2,-0.033648,0.1,-50
1,-0.12566,0.13609,-0.1,0.2,-0.034319,0.11,-50
1.1,-0.11796,0.15662,-0.1,0.2,-0.03386,0.1187,-50
1.2,-0.10873,0.17631,-0.1,0.2,-0.035016,0.11904,-50
1.3,-0.099013,0.19457,-0.1,0.2,-0.035291,0.11878,-50
1.4,-0.098926,0.19998,-0.1,0.2,-0.034946,0.11823,-50
1.5,-0.098974,0.20089,-0.1,0.2,-0.035153,0.11815,-50
1.6,-0.10027,0.20064,-0.1,0.2,-0.034718,0.11801,-50
1.7,-0.10029,0.19983,-0.1,0.2,-0.035081,0.11821,-50
1.8,-0.098808,0.20061,-0.1,0.2,-0.035238,0.11796,-50
1.9,-0.10016,0.20019,-0.1,0.2,-0.034829,0.11802,-50
2,-0.10072,0.20008,-0.1,0.2,-0.034918,0.11784,-50
2.1,-0.099927,0.20097,-0.1,0.2,-0.0349,0.11754,-50
2.2,-0.099648,0.1999,-0.1,0.2,-0.035051,0.11795,-50
2.3,-0.099072,0.19969,-0.1,0.2,-0.035259,0.11795,-50
2.4,-0.10058,0.19977,-0.1,0.2,-0.034742,0.11793,-50
2.5,-0.09978,0.20036,-0.1,0.2,-0.03526,0.1177,-50
2.6,-0.099448,0.19913,-0.1,0.2,-0.035096,0.11847,-50
2.7,-0.10069,0.19966,-0.1,0.2,-0.034992,0.11792,-50
2.8,-0.10041,0.20056,-0.1,0.2,-0.034903,0.11789,-50
2.9,-0.1009,0.19977,-0.1,0.2,-0.034773,0.11804,-50
3,-0.099653,0.19934,-0.1,0.2,-0.035222,0.11833,-50
3.1,-0.098716,0.20042,-0.1,0.2,-0.035223,0.11802,-50
3.2,-0.10002,0.19998,-0.1,0.2,-0.034963,0.11818,-50
3.3,-0.099937,0.20079,-0.1,0.2,-0.035128,0.11765,-50
3.4,-0.10015,0.19981,-0.1,0.2,-0.034943,0.1182,-50
3.5,-0.10001,0.19934,-0.1,0.2,-0.035241,0.11817,-50
3.6,-0.099858,0.20038,-0.1,0.2,-0.034995,0.11795,-50
3.7,-0.10096,0.19981,-0.1,0.2,-0.034825,0.11807,-50
3.8,-0.10105,0.19993,-0.1,0.2,-0.03478,0.11794,-50
3.9,-0.10026,0.20058,-0.1,0.2,-0.034835,0.11775,-50
4,-0.09935,0.19992,-0.1,0.2,-0.035065,0.11808,-50
4.1,-0.099477,0.2,-0.1,0.2,-0.034979,0.11791,-50
4.2,-0.099072,0.20053,-0.1,0.2,-0.035188,0.11778,-50
4.3,-0.10058,0.19963,-0.1,0.2,-0.034721,0.11805,-50
4.4,-0.10031,0.20046,-0.1,0.2,-0.035054,0.11753,-50
4.5,-0.098027,0.20075,-0.1,0.2,-0.035426,0.1178,-50
4.6,-0.098891,0.19949,-0.1,0.2,-0.0353,0.11806,-50
4.7,-0.10179,0.19886,-0.1,0.2,-0.034701,0.11814,-50
4.8,-0.10132,0.19983,-0.1,0.2,-0.034981,0.1179,-50
4.9,-0.10011,0.20029,-0.1,0.2,-0.034933,0.11799,-50
5,-0.099863,0.20061,-0.1,0.2,-0.035005,0.11767,-50
5.1,-0.10024,0.20006,-0.1,0.2,-0.034792,0.11789,-50
5.2,-0.10075,0.19994,-0.1,0.2,-0.034761,0.1177,-50
5.3,-0.098745,0.19982,-0.1,0.2,-0.035337,0.11807,-50
5.4,-0.099009,0.19977,-0.1,0.2,-0.035091,0.11806,-50
5.5,-0.098803,0.20066,-0.1,0.2,-0.035428,0.1177,-50
5.6,-0.099194,0.20058,-0.1,0.2,-0.035174,0.11779,-50
5.7,-0.10116,0.19918,-0.1,0.2,-0.034965,0.11804,-50
5.8,-0.10099,0.19987,-0.1,0.2,-0.035015,0.11779,-50
5.9,-0.10075,0.20026,-0.1,0.2,-0.034836,0.11777,-50
6,-0.10088,0.20012,-0.1,0.2,-0.034799,0.11768,-50
6.1,-0.099697,0.19987,-0.1,0.2,-0.03506,0.11789,-50
6.2,-0.098945,0.2004,-0.1,0.2,-0.035149,0.11767,-50
6.3,-0.09938,0.19912,-0.1,0.2,-0.035167,0.11832,-50
6.4,-0.10023,0.19971,-0.1,0.2,-0.035035,0.11789,-50
6.5,-0.098828,0.1996,-0.1,0.2,-0.035545,0.11842,-50
6.6,-0.10047,0.19961,-0.1,0.2,-0.034912,0.11822,-50
6.7,-0.10176,0.19969,-0.1,0.2,-0.034849,0.11818,-50
6.8,-0.10013,0.2007,-0.1,0.2,-0.035075,0.1179,-50
6.9,-0.098598,0.20097,-0.1,0.2,-0.035324,0.11786,-50
7,-0.099619,0.19961,-0.1,0.2,-0.03509,0.11821,-50
7.1,-0.099858,0.19922,-0.1,0.2,-0.035313,0.11829,-50
7.2,-0.10001,0.20039,-0.1,0.2,-0.035077,0.11796,-50
7.3,-0.10049,0.20044,-0.1,0.2,-0.035042,0.1179,-50
7.4,-0.10025,0.20056,-0.1,0.2,-0.035035,0.11772,-50
7.5,-0.099194,0.19989,-0.1,0.2,-0.035362,0.11807,-50
7.6,-0.10069,0.19911,-0.1,0.2,-0.034867,0.11824,-50
7.7,-0.10038,0.20027,-0.1,0.2,-0.035169,0.11778,-50
7.8,-0.099263,0.20037,-0.1,0.2,-0.035182,0.11805,-50
7.9,-0.10032,0.19926,-0.1,0.2,-0.035062,0.11825,-50
8,-0.10009,0.20047,-0.1,0.2,-0.035124,0.11777,-50
8.1,-0.09956,0.20044,-0.1,0.2,-0.035153,0.11796,-50
8.2,-0.099853,0.19988,-0.1,0.2,-0.035174,0.11797,-50
8.3,-0.10039,0.20005,-0.1,0.2,-0.034989,0.11787,-50
8.4,-0.099624,0.20037,-0.1,0.2,-0.035276,0.11778,-50
8.5,-0.099096,0.1998,-0.1,0.2,-0.035332,0.11812,-50
8.6,-0.10038,0.20034,-0.1,0.2,-0.035012,0.11762,-50
8.7,-0.10033,0.19997,-0.1,0.2,-0.035149,0.11792,-50
8.8,-0.1004,0.19994,-0.1,0.2,-0.03502,0.11779,-50
8.9,-0.10061,0.19966,-0.1,0.2,-0.034999,0.11797,-50
9,-0.10016,0.19983,-0.1,0.2,-0.03508,0.11791,-50
9.1,-0.10027,0.19983,-0.1,0.2,-0.034943,0.11799,-50
9.2,-0.10046,0.19922,-0.1,0.2,-0.035004,0.11827,-50
9.3,-0.1013,0.19997,-0.1,0.2,-0.034596,0.11791,-50
9.4,-0.10032,0.20025,-0.1,0.2,-0.034942,0.11797,-50
9.5,-0.095585,0.20195,-0.1,0.2,-0.036081,0.1175,-50
9.6,-0.094681,0.20337,-0.1,0.2,-0.036001,0.11678,-50
9.7,-0.096943,0.20123,-0.1,0.2,-0.036114,0.11705,-50
9.8,-0.098735,0.1997,-0.1,0.2,-0.036073,0.11722,-50
9.9,-0.099277,0.19946,-0.1,0.2,-0.03627,0.11737,-50
10,-0.098999,0.20026,-0.1,-0.2,-0.02627,0.10737,-50
10.1,-0.099267,0.20041,-0.1,-0.2,-0.01627,0.09737,-50
10.2,-0.080479,0.19381,-0.1,-0.2,-0.00627,0.08737,-50
