0,-0.96794,-0.96855,-0.1,0.2,0.01,0.01
0.1,-0.014603,-0.17406,-0.1,0.2,0,0.02
0.2,0.19244,-0.010369,-0.1,0.2,-0.01,0.03
0.3,0.15668,0.025514,-0.1,0.2,-0.02,0.04
0.4,0.076288,0.040332,-0.1,0.2,-0.03,0.05
0.5,0.000806,0.051897,-0.1,0.2,-0.04,0.06
0.6,-0.062857,0.062149,-0.1,0.2,-0.043728,0.07
0.7,-0.11659,0.074535,-0.1,0.2,-0.036093,0.08
0.8,-0.14947,0.089592,-0.1,0.2,-0.034229,0.09
0.9,-0.13981,0.11497,-0.1,0.2,-0.035387,0.1
1,-0.12486,0.1389,-0.1,0.2,-0.0362,0.11
1.1,-0.11607,0.15962,-0.1,0.2,-0.036106,0.11742
1.2,-0.10776,0.17877,-0.1,0.2,-0.036688,0.11772
1.3,-0.10115,0.19443,-0.1,0.2,-0.036594,0.11757
1.4,-0.099297,0.19911,-0.1,0.2,-0.036876,0.11744
1.5,-0.10001,0.20061,-0.1,0.2,-0.0364,0.11713
1.6,-0.10081,0.19972,-0.1,0.2,-0.036485,0.11743
1.7,-0.099761,0.20006,-0.1,0.2,-0.036696,0.11729
1.8,-0.10057,0.20071,-0.1,0.2,-0.036235,0.11697
1.9,-0.10017,0.2009,-0.1,0.2,-0.036517,0.11674
2,-0.098716,0.19978,-0.1,0.2,-0.036785,0.11732
2.1,-0.099902,0.19881,-0.1,0.2,-0.036578,0.11753
2.2,-0.099013,0.20085,-0.1,0.2,-0.036942,0.11684
2.3,-0.098852,0.20173,-0.1,0.2,-0.036684,0.1166
2.4,-0.10113,0.19948,-0.1,0.2,-0.03641,0.11705
2.5,-0.10067,0.19887,-0.1,0.2,-0.036725,0.11726
2.6,-0.099961,0.19958,-0.1,0.2,-0.036641,0.11728
2.7,-0.10066,0.19961,-0.1,0.2,-0.036491,0.1173
2.8,-0.10007,0.20019,-0.1,0.2,-0.036637,0.11714
2.9,-0.099941,0.20038,-0.1,0.2,-0.036513,0.11711
3,-0.09958,0.20045,-0.1,0.2,-0.036718,0.11697
3.1,-0.097954,0.19997,-0.1,0.2,-0.037181,0.11735
3.2,-0.098803,0.20032,-0.1,0.2,-0.036913,0.11703
3.3,-0.10043,0.20054,-0.1,0.2,-0.03669,0.11682
3.4,-0.10152,0.20068,-0.1,0.2,-0.036367,0.11653
3.5,-0.10052,0.19986,-0.1,0.2,-0.036725,0.11688
3.6,-0.098779,0.19968,-0.1,0.2,-0.037038,0.11704
3.7,-0.099702,0.19932,-0.1,0.2,-0.036733,0.11722
3.8,-0.10069,0.1994,-0.1,0.2,-0.036699,0.11717
3.9,-0.099067,0.20083,-0.1,0.2,-0.037059,0.11683
4,-0.099878,0.20098,-0.1,0.2,-0.036608,0.11667
4.1,-0.099849,0.19976,-0.1,0.2,-0.037012,0.11697
4.2,-0.098696,0.1993,-0.1,0.2,-0.037209,0.11732
4.3,-0.1004,0.2005,-0.1,0.2,-0.036689,0.11665
4.4,-0.10142,0.2006,-0.1,0.2,-0.036545,0.11661
4.5,-0.10114,0.19992,-0.1,0.2,-0.036542,0.11673
4.6,-0.099736,0.1997,-0.1,0.2,-0.036889,0.1169
4.7,-0.099878,0.19921,-0.1,0.2,-0.036687,0.1172
4.8,-0.10113,0.19922,-0.1,0.2,-0.036473,0.11713
4.9,-0.10017,0.20017,-0.1,0.2,-0.036706,0.11699
5,-0.10054,0.19996,-0.1,0.2,-0.036387,0.11712
5.1,-0.099551,0.20081,-0.1,0.2,-0.036814,0.11665
5.2,-0.097744,0.20034,-0.1,0.2,-0.037109,0.11714
5.3,-0.098447,0.1995,-0.1,0.2,-0.037149,0.11722
5.4,-0.10182,0.19994,-0.1,0.2,-0.036235,0.11686
5.5,-0.10142,0.19968,-0.1,0.2,-0.036731,0.11706
