0,-0.78583,-0.83698,-0.1,0.2,0.01,0.009916,-50
0.1,-0.013802,-0.18767,-0.1,0.2,1e-05,-8.4e-05,-50
0.2,0.18908,-0.016039,-0.1,0.2,-0.009988,0.009913,-50
0.3,0.13822,-0.008342,-0.1,0.2,-0.019988,0.019913,-50
0.4,0.052401,-0.003013,-0.1,0.2,-0.018873,0.029912,-50
0.5,-0.025285,0.008098,-0.1,0.2,-0.016337,0.039911,-50
0.6,-0.062584,0.02716,-0.1,0.2,-0.016319,0.049911,-50
0.7,-0.069739,0.049319,-0.1,0.2,-0.02072,0.059911,-50
0.8,-0.069343,0.069299,-0.1,0.2,-0.02256,0.069911,-50
0.9,-0.075326,0.086628,-0.1,0.2,-0.025584,0.079911,-50
1,-0.078252,0.10542,-0.1,0.2,-0.028051,0.089907,-50
1.1,-0.082095,0.12239,-0.1,0.2,-0.03098,0.099903,-50
1.2,-0.083399,0.14252,-0.1,0.2,-0.035397,0.1099,-50
1.3,-0.087814,0.16016,-0.1,0.2,-0.035837,0.11876,-50
1.4,-0.095907,0.17616,-0.1,0.2,-0.036514,0.11942,-50
1.5,-0.097602,0.19334,-0.1,0.2,-0.035215,0.11874,-50
1.6,-0.10031,0.19919,-0.1,0.2,-0.035575,0.11804,-50
1.7,-0.099829,0.20053,-0.1,0.2,-0.034949,0.11829,-50
1.8,-0.10147,0.19949,-0.1,0.2,-0.034817,0.11815,-50
1.9,-0.10002,0.19975,-0.1,0.2,-0.035432,0.11855,-50
2,-0.098764,0.20075,-0.1,0.2,-0.035438,0.11781,-50
2.1,-0.10043,0.2006,-0.1,0.2,-0.034508,0.11797,-50
2.2,-0.10019,0.20001,-0.1,0.2,-0.036008,0.11787,-50
2.3,-0.098799,0.20008,-0.1,0.2,-0.034706,0.11838,-50
2.4,-0.10246,0.19869,-0.1,0.2,-0.034632,0.11809,-50
2.5,-0.099878,0.19959,-0.1,0.2,-0.035523,0.11876,-50
2.6,-0.098466,0.20054,-0.1,0.2,-0.03537,0.11796,-50
2.7,-0.10069,0.2006,-0.1,0.2,-0.034344,0.11801,-50
2.8,-0.10046,0.20044,-0.1,0.2,-0.035775,0.11762,-50
2.9,-0.096772,0.20133,-0.1,0.2,-0.036096,0.118,-50
3,-0.099932,0.19866,-0.1,0.2,-0.035003,0.11868,-50
3.1,-0.1011,0.19939,-0.1,0.2,-0.035924,0.1178,-50
3.2,-0.099106,0.20237,-0.1,0.2,-0.035026,0.11702,-50
3.3,-0.10237,0.19956,-0.1,0.2,-0.034285,0.11797,-50
3.4,-0.10108,0.1984,-0.1,0.2,-0.035706,0.11823,-50
3.5,-0.098364,0.20073,-0.1,0.2,-0.034998,0.11763,-50
3.6,-0.099941,0.20047,-0.1,0.2,-0.035454,0.11773,-50
3.7,-0.099756,0.19947,-0.1,0.2,-0.035075,0.11831,-50
3.8,-0.10111,0.19998,-0.1,0.2,-0.034773,0.11726,-50
3.9,-0.10027,0.20017,-0.1,0.2,-0.03512,0.11823,-50
4,-0.099697,0.19933,-0.1,0.2,-0.035224,0.11799,-50
4.1,-0.098349,0.19957,-0.1,0.2,-0.036243,0.11879,-50
4.2,-0.09768,0.2017,-0.1,0.2,-0.035931,0.1169,-50
4.3,-0.10021,0.20058,-0.1,0.2,-0.035165,0.11836,-50
4.4,-0.10297,0.19812,-0.1,0.2,-0.034661,0.11787,-50
4.5,-0.10137,0.20058,-0.1,0.2,-0.034945,0.11742,-50
4.6,-0.098569,0.2,-0.1,0.2,-0.036019,0.11855,-50
4.7,-0.099961,0.19909,-0.1,0.2,-0.0343,0.11809,-50
4.8,-0.10195,0.2001,-0.1,0.2,-0.035168,0.11758,-50
4.9,-0.098129,0.20186,-0.1,0.2,-0.035611,0.11737,-50
5,-0.098818,0.20054,-0.1,0.2,-0.035302,0.11766,-50
5.1,-0.10065,0.19867,-0.1,0.2,-0.035181,0.11828,-50
5.2,-0.098002,0.20039,-0.1,0.2,-0.037169,0.11756,-50
5.3,-0.099233,0.20023,-0.1,0.2,-0.033763,0.11817,-50
5.4,-0.10433,0.19865,-0.1,0.2,-0.035714,0.11736,-50
5.5,-0.097665,0.20084,-0.1,0.2,-0.035638,0.11853,-50
5.6,-0.10058,0.1983,-0.1,0.2,-0.035073,0.1185,-50
5.7,-0.10029,0.2005,-0.1,0.2,-0.035691,0.11764,-50
