0,-0.96984,-0.96965,-0.1,0.2,0.01,0.01,143.56
0.1,0.002955,-0.1551,-0.1,0.2,0,0.02,84.741
0.2,0.17511,0.001949,-0.1,0.2,-0.01,0.03,84.722
0.3,0.12804,0.036464,-0.1,0.2,-0.02,0.04,84.741
0.4,0.042974,0.049553,-0.1,0.2,-0.03,0.05,84.722
0.5,-0.034457,0.058081,-0.1,0.2,-0.04,0.06,84.722
0.6,-0.097065,0.069563,-0.1,0.2,-0.044413,0.07,84.537
0.7,-0.13849,0.082066,-0.1,0.2,-0.036324,0.08,84.13
0.8,-0.13149,0.10951,-0.1,0.2,-0.035207,0.09,84.13
0.9,-0.11865,0.13291,-0.1,0.2,-0.036721,0.1,84.537
1,-0.11427,0.15024,-0.1,0.2,-0.037121,0.11,84.537
1.1,-0.10769,0.16981,-0.1,0.2,-0.037816,0.12,86.963
1.2,-0.098642,0.19105,-0.1,0.2,-0.039227,0.12182,84.278
1.3,-0.099238,0.19794,-0.1,0.2,-0.039114,0.12162,84.019
1.4,-0.097553,0.20017,-0.1,0.2,-0.039694,0.12141,84.019
1.5,-0.1013,0.19993,-0.1,0.2,-0.038865,0.12119,84.019
1.6,-0.10336,0.19856,-0.1,0.2,-0.038032,0.12166,83.87
1.7,-0.10004,0.19959,-0.1,0.2,-0.038573,0.12191,84.278
1.8,-0.099096,0.20185,-0.1,0.2,-0.038744,0.12102,84
1.9,-0.099316,0.19981,-0.1,0.2,-0.038895,0.12133,84.296
2,-0.10199,0.19795,-0.1,0.2,-0.038271,0.12212,83.889
2.1,-0.099766,0.20051,-0.1,0.2,-0.038543,0.12176,143.31
2.2,-0.095751,0.20435,-0.1,0.2,-0.039597,0.12,86.611
2.3,-0.1015,0.19773,-0.1,0.2,-0.038734,0.12127,83.87
2.4,-0.098979,0.19974,-0.1,0.2,-0.039272,0.12136,84.296
2.5,-0.099868,0.19976,-0.1,0.2,-0.03917,0.1214,83.87
2.6,-0.10183,0.19856,-0.1,0.2,-0.038653,0.12191,83.889
2.7,-0.099609,0.19953,-0.1,0.2,-0.039093,0.12213,84.278
2.8,-0.1012,0.20083,-0.1,0.2,-0.038539,0.12151,84.019
2.9,-0.1003,0.20094,-0.1,0.2,-0.038555,0.12115,84
3,-0.10234,0.19814,-0.1,0.2,-0.037997,0.12199,83.889
3.1,-0.097797,0.2025,-0.1,0.2,-0.038841,0.12086,84.019
3.2,-0.10093,0.19897,-0.1,0.2,-0.038349,0.12145,143.3
3.3,-0.097172,0.20138,-0.1,0.2,-0.039287,0.12097,86.593
3.4,-0.097206,0.20131,-0.1,0.2,-0.03972,0.12058,84.019
3.5,-0.098208,0.19998,-0.1,0.2,-0.039905,0.12077,84.278
3.6,-0.10461,0.19777,-0.1,0.2,-0.038276,0.12135,83.889
3.7,-0.10123,0.19872,-0.1,0.2,-0.038597,0.12187,84.296
3.8,-0.10083,0.19986,-0.1,0.2,-0.038542,0.12179,84.019
3.9,-0.099624,0.20083,-0.1,0.2,-0.038735,0.12143,84.019
4,-0.098393,0.20072,-0.1,0.2,-0.039174,0.12129,84
4.1,-0.099546,0.19957,-0.1,0.2,-0.039099,0.12154,83.87
4.2,-0.10118,0.19987,-0.1,0.2,-0.038633,0.12142,84.019
4.3,-0.099687,0.20037,-0.1,0.2,-0.038875,0.12131,143.44
4.4,-0.09872,0.20088,-0.1,0.2,-0.039208,0.12102,84.019
4.5,-0.099961,0.20044,-0.1,0.2,-0.039019,0.12084,84.019
4.6,-0.09998,0.19924,-0.1,0.2,-0.039083,0.12127,84.296
4.7,-0.10122,0.19895,-0.1,0.2,-0.038738,0.12161,83.889
4.8,-0.097636,0.20145,-0.1,0.2,-0.039578,0.12105,84.019
4.9,-0.10174,0.19889,-0.1,0.2,-0.03877,0.12147,83.87
5,-0.10051,0.19976,-0.1,0.2,-0.03884,0.12151,84.296
5.1,-0.10303,0.19829,-0.1,0.2,-0.038044,0.12208,83.889
5.2,-0.097773,0.20199,-0.1,0.2,-0.039046,0.12126,84
5.3,-0.099297,0.19998,-0.1,0.2,-0.039021,0.12144,83.889
5.4,-0.0979,0.20165,-0.1,0.2,-0.039455,0.12077,143.39
5.5,-0.10166,0.19854,-0.1,0.2,-0.038728,0.12142,83.889
5.6,-0.098603,0.20122,-0.1,0.2,-0.039293,0.12087,84.019
5.7,-0.10198,0.1989,-0.1,0.2,-0.038564,0.1213,83.889
5.8,-0.10066,0.19873,-0.1,0.2,-0.038722,0.12187,84.278
